Time,Rep,PopSizeF,PopSizeM,PopSize,avg_tau,avg_p,avg_chi,avg_t,avg_gamma,avg_surviving_offspring_per_mother,avg_dead_offspring_per_mother,avg_survivalprob_true,avg_survivalprob_rando,avg_Res
45720,7,491,509,1000,0.797712,1.11656,10,0.801466,0.201353,2.03666,6.70672,0.229378,0.180773,0.995528
45730,7,506,494,1000,0.795654,1.12037,10,0.811677,0.208955,1.97628,6.73518,0.240153,0.187784,1.01122
45740,7,488,512,1000,0.792695,1.11721,10,0.783997,0.204715,2.04918,7.04918,0.233356,0.183598,0.989894
45750,7,507,493,1000,0.795819,1.12679,10,0.798474,0.205128,1.97239,6.63708,0.233667,0.183422,0.997551
45760,7,505,495,1000,0.794404,1.12774,10,0.774899,0.199328,1.9802,6.57624,0.231133,0.179052,0.990176
45770,7,498,502,1000,0.796815,1.13061,10,0.813906,0.206976,2.00803,6.47189,0.234694,0.185896,0.995275
45780,7,504,496,1000,0.793229,1.13392,10,0.816817,0.212294,1.98413,6.20437,0.236211,0.189085,1.0158
45790,7,520,480,1000,0.790202,1.12706,10,0.778338,0.207215,1.92308,6.29808,0.238888,0.185796,0.992389
45800,7,469,531,1000,0.791299,1.13193,10,0.808635,0.213074,2.1322,6.81663,0.240784,0.190198,1.00984
45810,7,502,498,1000,0.792853,1.13189,10,0.779187,0.203778,1.99203,6.61155,0.236212,0.182406,1.00084
45820,7,506,494,1000,0.794109,1.13292,10,0.806277,0.209802,1.97628,6.57115,0.238793,0.187646,1.01418
45830,7,497,503,1000,0.793278,1.13684,10,0.788913,0.204526,2.01207,6.71227,0.237168,0.182595,1.00013
45840,7,486,514,1000,0.791751,1.13714,10,0.783669,0.205414,2.05761,6.20988,0.23558,0.184647,0.989555
45850,7,512,488,1000,0.792765,1.13883,10,0.784566,0.204325,1.95312,6.49609,0.235692,0.182443,0.987014
45860,7,492,508,1000,0.790441,1.14081,10,0.781589,0.207211,2.03252,6.37398,0.238585,0.185305,0.9919
45870,7,469,531,1000,0.794644,1.14225,10,0.806462,0.208711,2.1322,6.43284,0.237768,0.188609,1.00255
45880,7,499,501,1000,0.795486,1.14253,10,0.808802,0.20734,2.00401,6.6513,0.234115,0.185468,1.01121
45890,7,481,519,1000,0.798382,1.13929,10,0.798522,0.202137,2.079,6.89189,0.233218,0.182128,1.00252
45900,7,487,513,1000,0.795733,1.14374,10,0.783412,0.201758,2.05339,7.01437,0.231316,0.182308,0.993753
45910,7,498,502,1000,0.791855,1.13633,10,0.794438,0.209049,2.00803,6.02811,0.241238,0.188589,1.00524
45920,7,488,512,1000,0.791551,1.13207,10,0.777548,0.206133,2.04918,6.11885,0.238845,0.184093,0.991428
45930,7,497,503,1000,0.792179,1.13527,10,0.775406,0.203502,2.01207,6.58551,0.237043,0.183208,0.99909
45940,7,509,491,1000,0.79383,1.1344,10,0.805148,0.208763,1.96464,6.35167,0.237479,0.185994,1.00661
45950,7,516,484,1000,0.799768,1.14155,10,0.787207,0.197733,1.93798,6.25775,0.229685,0.177336,0.99889
45960,7,499,501,1000,0.798606,1.14138,10,0.784553,0.196335,2.00401,6.76754,0.225315,0.176444,0.975789
45970,7,516,484,1000,0.797849,1.14549,10,0.79847,0.20145,1.93798,6.13372,0.23372,0.181018,1.00994
45980,7,507,493,1000,0.798905,1.14967,10,0.795143,0.200624,1.97239,6.4359,0.232054,0.179071,0.994036
45990,7,528,472,1000,0.799374,1.15086,10,0.811448,0.204071,1.89394,6.26515,0.22978,0.183773,1.00056
46000,7,492,508,1000,0.799582,1.14154,10,0.790843,0.198061,2.03252,6.68699,0.229999,0.179494,1.00644
46010,7,502,498,1000,0.803259,1.13984,10,0.815537,0.199581,1.99203,6.54582,0.227846,0.179424,1.00416
46020,7,484,516,1000,0.800559,1.14158,10,0.812554,0.20233,2.06612,6.88843,0.23195,0.182759,1.01046
46030,7,470,530,1000,0.798976,1.13934,10,0.794341,0.200175,2.12766,7.27872,0.23213,0.179462,1.00086
46040,7,483,517,1000,0.796725,1.13783,10,0.804375,0.2049,2.07039,6.40166,0.237735,0.183725,1.01328
46050,7,501,499,1000,0.795936,1.13998,10,0.792701,0.204479,1.99601,6.62275,0.232783,0.182272,0.999185
46060,7,500,500,1000,0.795423,1.14034,10,0.808352,0.20672,2,6.078,0.236324,0.186581,1.00783
46070,7,509,491,1000,0.796871,1.13228,10,0.806498,0.206585,1.96464,6.20432,0.236547,0.185704,1.01017
46080,7,540,460,1000,0.79912,1.12179,10,0.78971,0.198548,1.85185,6.24815,0.229844,0.176584,0.995149
46090,7,525,475,1000,0.795215,1.11953,10,0.796772,0.204783,1.90476,6.18857,0.232031,0.183016,1.00921
46100,7,483,517,1000,0.797194,1.11047,10,0.802993,0.204136,2.07039,6.73085,0.234157,0.182752,1.00165
46110,7,489,511,1000,0.796355,1.11557,10,0.78784,0.200275,2.04499,6.75869,0.230877,0.179238,0.995678
46120,7,464,536,1000,0.796664,1.11367,10,0.800327,0.204641,2.15517,7.13147,0.23365,0.184859,1.00247
46130,7,508,492,1000,0.794791,1.11146,10,0.779459,0.201773,1.9685,6.70669,0.234878,0.181339,0.997889
46140,7,524,476,1000,0.792862,1.11097,10,0.80287,0.210227,1.9084,6.47328,0.239517,0.186987,1.00984
46150,7,522,478,1000,0.791007,1.11817,10,0.789905,0.20757,1.91571,6.17816,0.24046,0.185754,1.0135
46160,7,508,492,1000,0.791737,1.12005,10,0.786408,0.207593,1.9685,6.39173,0.232457,0.185192,1.00808
46170,7,498,502,1000,0.792988,1.13133,10,0.799368,0.210381,2.00803,6.52209,0.238548,0.18846,1.00321
46180,7,508,492,1000,0.799317,1.12553,10,0.790668,0.200432,1.9685,7.23228,0.228132,0.179807,1.01064
46190,7,525,475,1000,0.803418,1.12979,10,0.791728,0.193733,1.90476,6.48952,0.225261,0.177285,0.990597
46200,7,516,484,1000,0.804049,1.13165,10,0.799616,0.194706,1.93798,6.78295,0.222284,0.174733,1.00098
46210,7,514,486,1000,0.804708,1.12726,10,0.790565,0.193428,1.94553,6.49805,0.22232,0.173071,0.996796
46220,7,496,504,1000,0.804584,1.12896,10,0.781408,0.190899,2.01613,7.11089,0.220369,0.171367,0.983055
46230,7,511,489,1000,0.809543,1.12224,10,0.7994,0.186185,1.95695,7.15264,0.214799,0.167994,0.999803
